appre_log,affir_log,assent_log,aggree_log,fillpause_log,laugh_log,yknow_log,idknow_log,conj,negate,posemo,negemo,insight,cause,discrep,certain,assent
0,0,0,0,0,0,0,0,8.33,4.17,0,4.17,8.33,8.33,4.17,0,0
0,0,0,0,0,0,0,0.693147181,11.11,5.56,5.56,0,9.72,5.56,5.56,1.39,2.78
0,0,0,0,0,0,0,0,12.5,12.50,0,0,0,12.5,0,0,0
0,0,0,0,0,0,0,0,17.65,3.53,7.06,2.35,2.35,2.35,3.53,1.18,1.18
0,0,0,0,0,0,0,0,0,20.00,40,0,20,0,0,0,20
0,0,0,0,0.693147181,0,0,0,4.76,0.00,0,4.76,0,4.76,0,2.38,0
0,0,0,0,0.693147181,0,0,0,8.33,0.00,0,2.78,8.33,2.78,5.56,2.78,0
0,0,0,0,0.693147181,0,0,0,8.96,1.49,4.48,5.97,1.49,5.97,7.46,1.49,2.99
0,0,0,0,0.693147181,0,0,0,9.23,4.62,0,1.54,7.69,4.62,0,3.08,0
0,1.386294361,1.098612289,0,1.098612289,0,0,0,6,2.00,0,2,4,2,0,2,4
0,0,0.693147181,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
0,0,0,0,1.386294361,0,0,0,12.26,3.77,5.66,2.83,2.83,1.89,1.89,0,0
0,1.386294361,0,0,0,0,0,0,0,0.00,28.57,0,0,0,0,0,14.29
0,0,0,0,0,0,0,0,0,10.00,20,0,30,0,0,0,0
0,0,1.609437912,0,0,0,0,0,0,0.00,25,0,0,0,0,12.5,50
0,0,0,0,0,0,0,0,8.57,4.29,4.29,0,5.71,0,1.43,0,2.86
0,0,1.098612289,0,0,0,0,0,12.5,0.00,0,0,0,12.5,0,0,25
0,0,0.693147181,0,0,0,0,0,7.34,1.83,4.59,0.92,6.42,1.83,0,0.92,0.92
0,2.302585093,1.098612289,1.098612289,0.693147181,0.693147181,0,0,8.51,3.19,8.51,1.06,0,1.06,0,1.06,11.7
0,0,0,0,0,0,0,0,9.52,2.38,4.76,0,9.52,2.38,2.38,9.52,2.38
0,0,1.098612289,0,0,0.693147181,0,0,0,0.00,50,0,0,0,0,16.67,50
0,0,1.386294361,0,0,0,0,0,10.37,2.22,4.44,1.48,5.93,3.7,4.44,2.22,0.74
0,0,1.791759469,0,0,0,0,0.693147181,10.11,3.37,10.11,2.25,3.37,3.37,2.25,4.49,5.62
0,0,1.386294361,0,0,0,0,0,10,3.33,0,0,0,3.33,0,3.33,13.33
0,0,0,0,2.079441542,0,0.693147181,0,6.59,3.30,2.2,1.1,6.59,2.2,2.75,0.55,1.65
0,0,0,0,0,0,0,0,0,0.00,6.25,0,0,0,0,0,3.12
0,0.693147181,1.098612289,0,0,0,0,0,6.25,0.00,0,0,0,6.25,0,0,25
0,0.693147181,0.693147181,0,0,0,0,0,0,0.00,50,0,0,0,0,0,100
0,0,0,0,0.693147181,0,0,0,11.25,2.50,1.25,0,5,7.5,2.5,0,0
0,0,0,0,0,0,0,0,0,0.00,40,0,0,0,0,40,40
0,0,0,0,0,0,0,0,10,2.50,5,2.5,7.5,5,2.5,5,7.5
0,0,1.098612289,0,0,0.693147181,0,0,0,0.00,25,0,0,12.5,0,0,37.5
0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,33.33,33.33
0,0,0,0,0,0,0,0,11.11,0.00,0,0,11.11,0,11.11,0,5.56
0,0,0,0,0,1.098612289,0,0,0,0.00,75,0,0,0,0,0,25
0,0,0,0,0,0,0,0,0,0.00,50,0,0,0,0,0,50
0,0,0,0,0,0,0,0,6.85,4.11,2.74,0,5.48,1.37,1.37,2.74,0
0,0.693147181,1.945910149,0,0,0,0,0.693147181,6.67,4.00,5.33,0,5.33,5.33,2.67,2.67,12
0,0,0,0,0,0,0,0,7.81,3.12,0,1.56,3.12,3.12,3.12,4.69,0
0,0,1.098612289,0,0,0,0,0,0,0.00,33.33,0,0,0,0,33.33,66.67
0,0,0,0,0.693147181,0,0,0,0,6.67,0,0,6.67,13.33,6.67,0,0
0,0,0.693147181,0,0,0,0,0,8.18,3.64,5.45,0.91,4.55,0.91,0.91,2.73,0.91
0,0,0,0,0,0,0,0,0,0.00,15.38,0,0,0,0,7.69,7.69
0,0,0,0,0,0,0,0,5.26,7.89,2.63,0,5.26,5.26,5.26,0,2.63
0,0,0,0,0,0,0,0,6,2.00,4,0,4,0,2,0,0
0,0,0,0,0,0,0,0,33.33,0.00,33.33,0,0,0,0,0,33.33
0,0,0,0,0,0,0,0,8.57,2.29,2.86,0,4,1.14,1.71,1.71,0.57
0,2.197224577,0,0,0,0,0,0,4.11,0.00,5.48,0,5.48,1.37,1.37,2.74,15.07
0,0,0.693147181,0,1.098612289,0,0,1.098612289,12.26,3.23,0.65,1.94,5.16,0.65,3.23,0.65,0.65
0,0,0.693147181,0,0,0,0,0,6.25,3.12,6.25,3.12,6.25,3.12,6.25,0,12.5
0,0,0,0.693147181,1.945910149,0,0,0,8.33,3.24,2.78,2.78,6.48,1.85,3.7,0.46,1.39
0,0,0,0,0.693147181,0,0,0,7.58,0.47,2.84,1.9,5.69,3.32,2.37,0.95,0.47
0,1.791759469,0,0,0,0,0,0,0,0.00,7.14,0,0,0,0,0,42.86
0,1.386294361,0.693147181,0,0,0,0,0,0,0.00,0,6.45,6.45,0,0,0,19.35
0,0,0,0,0.693147181,0,0,0,10.42,6.25,2.08,4.17,2.08,2.08,6.25,2.08,6.25
0,0,1.386294361,0,0,0,0,0,11.11,0.00,0,0,0,0,0,0,27.78
0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17.24,3.45,0,0,3.45,3.45,0,0,0
0,0,0.693147181,0,0.693147181,0,0,0,7.5,2.50,2.5,0,5,0,2.5,2.5,2.5
0,0,0,0,0,0,0,0,8.06,4.84,3.23,0,1.61,0,12.9,1.61,1.61
0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
0,0,1.098612289,0,0,0,0,0,0,0.00,0,0,0,0,0,0,33.33
0,0,0,0,0,0,0,0,10,5.00,0,0,0,0,10,0,0
0,0,0,0,0,0,0,0,6.98,1.74,5.23,0.58,5.23,3.49,2.33,4.07,1.16
0,0,1.098612289,0,0,0,0,0,0,0.00,20,0,0,0,0,0,20
0,0,0,0,0,0,0,0,0,0.00,28.57,0,14.29,14.29,0,14.29,14.29
0,0,0,0,0,0,0,0,6.15,3.08,1.54,4.62,3.08,0,0,1.54,1.54
0,0,0,0,0,0,0,0,6.25,0.00,0,0,0,12.5,0,0,6.25
0,0,0,0,1.609437912,0,0,0,8.33,2.60,2.6,1.56,3.12,2.08,3.12,3.12,0
0,0.693147181,0,0,0,1.791759469,0,0,9.38,3.12,21.88,0,0,3.12,0,3.12,9.38
0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
0,0,0,0,1.386294361,0,0.693147181,0,2.33,5.81,2.33,3.49,6.98,1.16,0,5.81,0
0,0,0.693147181,0,0,0,0,0,15.62,0.00,9.38,0,3.12,0,0,0,12.5
0,0.693147181,1.098612289,0,0,0,0,0,0,0.00,40,0,0,0,0,20,20
0,0,0,0,0,0,0,0,22.22,0.00,11.11,0,0,0,0,0,22.22
0,1.098612289,0,0,0,0,0,0,20,0.00,0,0,0,10,0,0,30
0,1.386294361,0.693147181,0,0,0,0,0,0,0.00,0,0,0,0,0,0,83.33
0,0,0,0,0.693147181,0,0,0,9.2,3.45,3.45,2.3,1.15,3.45,3.45,1.15,3.45
0,0,0,0,1.386294361,0,0,0,5.41,4.05,2.7,0,5.41,1.35,9.46,1.35,1.35
0,0,0,0,0,0,0,0,12.2,4.88,4.88,0,2.44,2.44,7.32,0,0
0,0,0,0,0,0,0,0,11.36,0.00,2.27,2.27,4.55,6.82,9.09,4.55,0
0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,11.11,0,0,0
0,0,0,0,0,0,0,0,19.05,7.14,0,2.38,4.76,2.38,11.9,0,0
0,0,0,0,0.693147181,0,0,0,15.38,1.54,0,0,1.54,1.54,4.62,1.54,0
0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,3.57,0
0,0,0,0,0,0,0,0,16.67,0.00,0,0,5.56,5.56,11.11,0,0
0,0,0,0,0,0,0,0,3.7,0.00,7.41,0,3.7,0,3.7,3.7,0
0,0,0,0,0,0,0,0,0,0.00,0,10,10,0,0,0,0
0,0,0,0,0,0,0,0,7.5,7.50,0,2.5,5,5,5,0,0
0,0,0,0,0.693147181,0,0,0,11.76,5.88,8.82,0,5.88,5.88,2.94,2.94,5.88
0,0,0,0,0,0,0,0.693147181,0,11.11,0,0,11.11,0,5.56,0,5.56
0,1.609437912,0.693147181,0,1.098612289,0,0,0.693147181,2.94,5.88,5.88,1.47,4.41,2.94,1.47,1.47,10.29
0,1.098612289,1.386294361,0,0.693147181,0,0.693147181,0,13.33,3.33,8.33,0,8.33,1.67,6.67,1.67,6.67
0,0.693147181,0,0,0,0,0,0,0,20.00,0,0,0,0,20,0,20
0,0,0,0.693147181,1.098612289,0,0,0,9.02,3.28,3.28,0,6.56,5.74,2.46,0.82,1.64
0,0,0,0,0,0,0,0,10.2,0.00,6.12,0,2.04,0,2.04,0,0
0,0,0,0,0,0,0,0,10,0.00,3.33,0,3.33,13.33,0,0,0
0,0,0,0,0.693147181,0,0,0,8.6,0.00,2.15,2.15,7.53,7.53,1.08,0,0
0,0,1.386294361,0,0,0,0,0,4,0.00,4,0,5.33,2.67,0,2.67,4
0,0,0,0,0,0,0,0,4.08,4.08,6.12,4.08,6.12,0,4.08,8.16,4.08
0,0,0,0,0,0,1.098612289,0,12.67,1.33,0.67,1.33,7.33,2,1.33,0,0.67
0,0,0.693147181,0,0,0,0,0,6.06,4.55,1.52,4.55,6.06,3.03,6.06,3.03,3.03
0,0,0,0,0,0,0,0,7.14,3.57,5.36,0,10.71,0,14.29,1.79,1.79
0,0,1.609437912,0,0,0,1.098612289,0,9.41,2.35,7.06,2.35,7.06,3.53,3.53,4.71,4.71
0,0,0,0,0,0,0,0,7.98,0.61,1.84,1.84,3.07,2.45,4.29,3.68,0
0,0,1.945910149,0,0,0,0,0,6.81,1.57,2.09,0,4.19,2.09,2.09,0.52,4.19
0,0,0,0,0.693147181,0,0,0,11.36,4.55,0,0,6.82,4.55,4.55,2.27,0
0,0,0,0,0,0,0,0,9.64,2.41,2.41,1.2,4.82,2.41,9.64,0,1.2
0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,20,0,0
0,0.693147181,1.098612289,1.098612289,0.693147181,0,0,0,8.93,1.79,5.36,0,1.79,1.79,3.57,0,10.71
0,0,0,0.693147181,0.693147181,0,0.693147181,0,7.19,0.72,3.6,0.72,6.47,1.44,1.44,0,2.88
0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,100
0,0,0,0,1.386294361,0,0.693147181,0,8.65,2.88,2.88,0.96,5.77,2.88,0.96,1.92,1.92
0,0.693147181,1.945910149,0,1.386294361,0,0,0.693147181,7.74,3.57,7.74,1.19,7.74,2.38,4.76,6.55,3.57
0,0.693147181,2.079441542,0,0,0,0,0,3.85,0.00,26.92,0,0,0,0,11.54,11.54
0,0.693147181,0,0,0,0,0.693147181,0,7.23,2.41,3.61,1.2,6.02,2.41,1.2,1.2,6.02
0,0,0,0,0,0,0,0,11.97,4.23,3.52,1.41,4.93,4.23,3.52,1.41,0.7
0,0,1.098612289,0,0,0,0,0,7.14,4.76,4.76,0,7.14,7.14,0,2.38,9.52
0,0.693147181,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,33.33
0,0,0,0,1.386294361,0,0,0,10.2,2.04,4.08,0,4.08,0,5.1,2.04,3.06
0,1.098612289,1.098612289,0,0,0,0,0,13.07,2.27,3.41,0.57,1.7,1.7,6.25,1.14,2.27
0,0,1.386294361,0,0,0,0,0,8.11,5.41,5.41,0,0,8.11,0,2.7,13.51
0,0,1.098612289,0,0,0,0,0,0,0.00,0,0,0,0,0,0,33.33
0,0,0,0,0,0,0,0,21.43,7.14,7.14,0,7.14,14.29,0,0,7.14
0,0.693147181,0,0,0,0,0,0,14.29,0.00,28.57,0,0,0,0,0,0
0,0,0,0,0,0,0,0,11.11,0.00,11.11,0,11.11,0,0,0,0
0,0,0,0,0,0,0,0,6.82,4.55,2.27,0,6.82,2.27,2.27,2.27,0
0,0,0,0,0,0,0,0,10.87,0.00,2.17,0,4.35,4.35,0,2.17,2.17
0,0,0,0,0,0,0,0,12.5,3.12,0,0,0,0,0,3.12,0
0,0,0,0,0,0,0,0,0,0.00,25,0,0,25,0,0,0
0,0,0,0,0,0,0,0,10.29,2.94,1.47,1.47,2.94,4.41,5.88,0,1.47
0,0,0,0,0,0,0,0,10.59,4.71,1.18,0,2.35,1.18,3.53,1.18,0
0,0.693147181,1.386294361,0,0,0,0,0,10,4.00,2,1,7,1,4,2,2
0,0,1.098612289,0,0,0,0,0,10.74,2.01,3.36,0,3.36,3.36,6.04,3.36,1.34
0,0.693147181,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.94,0.00,3.17,1.59,1.59,6.35,3.17,4.76,1.59
0,0.693147181,1.609437912,0,0,0,0,0,9.38,0.00,6.25,3.12,3.12,6.25,6.25,0,12.5
0,0,0,0,0,0,0,0,10.26,0.00,2.56,0,0,7.69,15.38,0,0
0,0,0,0,0,0,0,0,6.12,2.04,2.04,0,2.04,2.04,4.08,2.04,2.04
0,0,0,0,0,0,0,0,6.25,0.00,6.25,0,0,0,6.25,0,0
0,0,0,0,0,0.693147181,0,0,10.99,1.10,6.59,0,0,3.3,4.4,2.2,1.1
